id,project_id,month,cumulative_expenditure_cr,physical_progress_pct,reported_issues
555,PRJ_0003,2023-06-01,1593.95,64.8,none
556,PRJ_0003,2023-07-01,1563.54,67.48,fund release delay
557,PRJ_0003,2023-08-01,1784.48,70.3,
558,PRJ_0003,2023-09-01,1774.44,70.3,none
559,PRJ_0003,2023-10-01,1698.7,71.62,none
560,PRJ_0003,2023-11-01,1763.78,76.1,none
561,PRJ_0003,2023-12-01,1978.16,78.31,none
562,PRJ_0003,2024-01-01,1790.42,78.88,none
563,PRJ_0003,2024-01-01,1960.04,79.7,none
564,PRJ_0003,2024-03-01,2071.4,84.07,none
565,PRJ_0003,2024-04-01,2071.97,84.07,none
566,PRJ_0003,2024-05-01,2138.13,85.19,none
567,PRJ_0003,2024-06-01,2133.15,85.19,none
568,PRJ_0003,2024-07-01,2250.46,87.68,none
569,PRJ_0003,2024-08-01,2168.2,87.99,design change approval pending
570,PRJ_0004,2019-03-01,14.89,4.46,none
571,PRJ_0004,2019-03-01,14.65,4.46,monsoon disruption
572,PRJ_0004,2019-04-01,19.28,5.84,none
573,PRJ_0004,2019-05-01,19.89,5.84,none
574,PRJ_0004,2019-06-01,33.77,9.8,raw material supply shortage
575,PRJ_0004,2019-07-01,30.35,9.8,none
576,PRJ_0004,2019-08-01,32.64,10.69,none
577,PRJ_0004,2019-09-01,33.97,10.69,none
578,PRJ_0004,2019-10-01,39.32,11.69,none
579,PRJ_0004,2019-11-01,44.04,13.64,none
580,PRJ_0004,2019-12-01,47.17,13.64,none
581,PRJ_0004,2020-01-01,49.34,15.27,none
582,PRJ_0004,2020-02-01,53.0,15.71,none
583,PRJ_0004,2020-03-01,60.91,19.43,none
584,PRJ_0004,2020-04-01,64.63,19.43,none
585,PRJ_0004,2020-05-01,72.01,22.81,none
586,PRJ_0004,2020-06-01,80.57,25.94,subcontractor dispute
587,PRJ_0004,2020-07-01,89.13,25.94,none
588,PRJ_0004,2020-08-01,92.75,28.03,none
589,PRJ_0004,2020-09-01,95.38,30.21,none
590,PRJ_0004,2020-10-01,112.21,34.92,none
591,PRJ_0004,2020-11-01,116.16,37.01,
592,PRJ_0004,2020-12-01,113.1,37.01,none
593,PRJ_0004,2021-01-01,131.63,41.18,none
594,PRJ_0004,2021-02-01,154.17,44.68,
595,PRJ_0004,2021-03-01,158.81,47.79,none
596,PRJ_0004,2021-04-01,179.65,50.11,equipment procurement delay
597,PRJ_0004,2021-05-01,189.63,52.45,none
598,PRJ_0004,2021-06-01,193.97,55.13,subcontractor dispute
599,PRJ_0004,2021-07-01,180.01,55.3,none
600,PRJ_0004,2021-08-01,214.75,61.11,none
601,PRJ_0004,2021-09-01,218.38,63.22,
602,PRJ_0004,2021-10-01,208.39,63.22,none
603,PRJ_0004,2021-11-01,232.52,67.76,subcontractor dispute
604,PRJ_0004,2021-12-01,235.85,68.19,none
605,PRJ_0004,2022-01-01,244.6,69.91,equipment procurement delay
606,PRJ_0004,2022-02-01,262.0,72.89,none
607,PRJ_0004,2022-03-01,258.57,75.11,
608,PRJ_0004,2022-04-01,248.28,75.86,design change approval pending
609,PRJ_0004,2022-05-01,273.52,79.2,none
610,PRJ_0004,2022-06-01,275.5,81.75,
611,PRJ_0004,2022-07-01,303.28,83.73,raw material supply shortage
612,PRJ_0004,2022-08-01,278.75,85.55,none
613,PRJ_0004,2022-09-01,281.85,85.74,equipment procurement delay
614,PRJ_0004,2022-10-01,316.55,86.06,
615,PRJ_0004,2022-11-01,300.64,86.84,design change approval pending
616,PRJ_0004,2022-12-01,319.1,89.83,none
617,PRJ_0004,2023-01-01,293.97,90.59,none
618,PRJ_0005,2019-03-01,1.61,0.33,contractor mobilization pending
619,PRJ_0005,2019-03-01,6.12,1.22,contractor mobilization pending; raw material supply shortage
620,PRJ_0005,2019-04-01,7.49,1.62,land acquisition delay; raw material supply shortage
621,PRJ_0005,2019-05-01,9.44,1.92,forest clearance delayed
622,PRJ_0005,2019-06-01,12.85,2.83,land acquisition delay
623,PRJ_0005,2019-07-01,15.57,3.42,land acquisition delay; monsoon disruption
624,PRJ_0005,2019-08-01,18.7,3.77,right of way (RoW) dispute; design change approval pending
625,PRJ_0005,2019-09-01,20.55,4.14,contractor mobilization pending; raw material supply shortage
626,PRJ_0005,2019-10-01,21.53,4.55,environmental clearance pending
627,PRJ_0005,2019-11-01,22.81,4.99,forest clearance delayed; law and order issue
628,PRJ_0005,2019-12-01,33.47,5.47,right of way (RoW) dispute
629,PRJ_0005,2020-01-01,36.2,5.99,utility shifting pending
630,PRJ_0005,2020-02-01,103.37,16.94,none
631,PRJ_0005,2020-03-01,108.09,18.78,none
632,PRJ_0005,2020-04-01,110.51,18.78,none
633,PRJ_0005,2020-05-01,126.08,19.79,none
634,PRJ_0005,2020-06-01,140.91,21.84,law and order issue
635,PRJ_0005,2020-07-01,141.29,24.22,equipment procurement delay
636,PRJ_0005,2020-08-01,174.05,28.05,raw material supply shortage
637,PRJ_0005,2020-09-01,177.67,29.01,law and order issue
638,PRJ_0006,2017-05-01,10.05,3.51,
639,PRJ_0006,2017-05-01,14.5,4.78,none
640,PRJ_0006,2017-06-01,24.46,7.8,none
641,PRJ_0006,2017-07-01,23.94,7.93,none
642,PRJ_0006,2017-08-01,23.77,7.93,subcontractor dispute
643,PRJ_0006,2017-09-01,29.69,10.35,subcontractor dispute
644,PRJ_0006,2017-10-01,32.88,10.68,none
645,PRJ_0006,2017-11-01,33.49,10.68,none
646,PRJ_0006,2017-12-01,35.16,11.01,none
647,PRJ_0006,2018-01-01,41.34,13.7,none
648,PRJ_0006,2018-03-01,42.25,13.7,equipment procurement delay
649,PRJ_0006,2018-03-01,47.19,16.08,none
650,PRJ_0006,2018-05-01,50.3,16.23,none
651,PRJ_0006,2018-05-01,52.45,18.06,none
652,PRJ_0006,2018-07-01,62.51,19.49,raw material supply shortage
653,PRJ_0006,2018-07-01,61.65,19.49,none
654,PRJ_0006,2018-08-01,74.69,23.79,law and order issue
655,PRJ_0006,2018-09-01,82.11,25.11,none
656,PRJ_0006,2018-10-01,86.1,25.11,none
657,PRJ_0006,2018-11-01,89.7,27.35,none
658,PRJ_0006,2018-12-01,96.32,29.08,none
659,PRJ_0006,2019-01-01,98.32,30.46,none
660,PRJ_0006,2019-03-01,113.97,35.93,none
661,PRJ_0006,2019-04-01,118.4,37.0,
662,PRJ_0006,2019-05-01,124.28,39.85,
663,PRJ_0006,2019-05-01,140.15,43.07,none
664,PRJ_0006,2019-07-01,133.28,43.07,none
665,PRJ_0006,2019-07-01,147.25,44.87,raw material supply shortage
666,PRJ_0006,2019-08-01,164.01,48.08,none
667,PRJ_0006,2019-09-01,161.54,50.99,none
668,PRJ_0007,2022-03-01,3.07,0.67,forest clearance delayed
669,PRJ_0007,2022-03-01,7.45,1.68,contractor mobilization pending; equipment procurement delay
670,PRJ_0007,2022-04-01,10.26,2.43,
671,PRJ_0007,2022-05-01,11.2,2.63,contractor mobilization pending
672,PRJ_0007,2022-06-01,12.59,2.86,contractor mobilization pending; equipment procurement delay
673,PRJ_0007,2022-07-01,12.8,3.1,right of way (RoW) dispute; equipment procurement delay
674,PRJ_0007,2022-08-01,14.6,3.35,land acquisition delay
675,PRJ_0007,2022-09-01,15.55,3.63,
676,PRJ_0007,2022-10-01,16.23,3.93,forest clearance delayed; monsoon disruption
677,PRJ_0007,2022-11-01,19.8,4.25,forest clearance delayed
678,PRJ_0007,2022-12-01,18.86,4.59,forest clearance delayed; raw material supply shortage
679,PRJ_0007,2023-01-01,30.54,4.95,environmental clearance pending; monsoon disruption
680,PRJ_0007,2023-03-01,89.38,14.83,none
681,PRJ_0007,2023-03-01,89.77,14.83,none
682,PRJ_0007,2023-05-01,93.5,16.17,none
683,PRJ_0007,2023-05-01,95.61,16.17,none
684,PRJ_0007,2023-07-01,109.26,18.74,
685,PRJ_0007,2023-07-01,128.08,19.93,none
686,PRJ_0007,2023-08-01,123.48,19.93,none
687,PRJ_0007,2023-09-01,138.76,21.86,none
688,PRJ_0007,2023-10-01,138.64,22.32,none
689,PRJ_0007,2023-11-01,170.24,26.57,none
690,PRJ_0008,2017-07-01,74.74,3.63,none
691,PRJ_0008,2017-07-01,142.67,7.15,none
692,PRJ_0008,2017-08-01,142.36,7.15,none
693,PRJ_0008,2017-09-01,161.91,8.14,none
694,PRJ_0008,2017-10-01,165.43,8.31,none
695,PRJ_0008,2017-11-01,245.98,13.38,
696,PRJ_0008,2017-12-01,288.82,14.98,none
697,PRJ_0008,2018-01-01,332.6,16.45,none
698,PRJ_0008,2018-03-01,349.1,17.36,none
699,PRJ_0008,2018-03-01,427.41,20.96,none
700,PRJ_0008,2018-05-01,450.23,21.35,subcontractor dispute
701,PRJ_0008,2018-05-01,557.15,26.11,none
702,PRJ_0008,2018-07-01,596.43,29.13,none
703,PRJ_0008,2018-07-01,638.32,32.5,none
704,PRJ_0008,2018-08-01,674.71,34.89,none
705,PRJ_0008,2018-09-01,764.4,37.67,none
706,PRJ_0008,2018-10-01,883.51,41.75,none
707,PRJ_0008,2018-11-01,935.64,45.62,equipment procurement delay
708,PRJ_0009,2021-12-01,30.89,1.06,utility shifting pending; raw material supply shortage
709,PRJ_0009,2021-12-01,47.51,1.74,utility shifting pending
710,PRJ_0009,2022-01-01,65.26,2.28,forest clearance delayed
711,PRJ_0009,2022-03-01,72.83,2.48,utility shifting pending; design change approval pending
712,PRJ_0009,2022-04-01,78.09,2.65,forest clearance delayed
713,PRJ_0009,2022-05-01,85.56,2.83,right of way (RoW) dispute
714,PRJ_0009,2022-06-01,92.91,3.02,forest clearance delayed; subcontractor dispute
715,PRJ_0009,2022-07-01,89.95,3.22,
716,PRJ_0009,2022-08-01,101.59,3.43,contractor mobilization pending; monsoon disruption
717,PRJ_0009,2022-08-01,102.89,3.66,contractor mobilization pending
718,PRJ_0009,2022-10-01,107.25,3.91,contractor mobilization pending
719,PRJ_0009,2022-10-01,118.62,4.16,
720,PRJ_0009,2022-12-01,275.35,9.49,none
721,PRJ_0009,2022-12-01,305.85,10.82,none
722,PRJ_0009,2023-01-01,355.71,11.78,none
723,PRJ_0009,2023-03-01,382.93,13.5,none
724,PRJ_0009,2023-04-01,437.04,14.63,none
725,PRJ_0009,2023-05-01,420.55,14.63,none
726,PRJ_0009,2023-06-01,407.9,14.63,none
727,PRJ_0009,2023-07-01,493.23,17.69,none
728,PRJ_0009,2023-08-01,539.62,18.08,none
729,PRJ_0009,2023-09-01,530.08,18.08,design change approval pending
730,PRJ_0009,2023-10-01,590.58,19.18,none
731,PRJ_0009,2023-11-01,641.9,21.25,none
732,PRJ_0009,2023-12-01,634.52,22.73,none
733,PRJ_0009,2023-12-01,762.45,24.31,none
734,PRJ_0009,2024-01-01,786.66,25.49,none
735,PRJ_0009,2024-03-01,800.41,27.97,none
736,PRJ_0009,2024-04-01,841.08,27.97,none
737,PRJ_0009,2024-05-01,894.47,28.91,fund release delay
738,PRJ_0009,2024-06-01,941.15,32.35,monsoon disruption
739,PRJ_0009,2024-07-01,993.62,32.35,none
740,PRJ_0009,2024-08-01,1017.0,32.94,none
741,PRJ_0009,2024-08-01,1063.93,35.13,none
742,PRJ_0009,2024-09-01,1067.74,35.45,fund release delay
743,PRJ_0009,2024-10-01,1155.06,38.53,none
744,PRJ_0009,2024-11-01,1194.15,39.09,none
745,PRJ_0009,2024-12-01,1245.24,43.58,none
746,PRJ_0009,2025-01-01,1213.28,43.58,
747,PRJ_0009,2025-03-01,1387.68,46.17,none
748,PRJ_0009,2025-04-01,1361.13,47.54,none
749,PRJ_0009,2025-05-01,1460.79,48.68,none
750,PRJ_0009,2025-06-01,1602.49,50.87,none
751,PRJ_0009,2025-07-01,1555.68,51.19,none
752,PRJ_0009,2025-08-01,1586.92,54.02,none
753,PRJ_0009,2025-08-01,1732.27,57.02,none
754,PRJ_0009,2025-10-01,1689.77,59.84,none
755,PRJ_0009,2025-10-01,1825.19,59.84,none
756,PRJ_0010,2019-01-01,12.07,3.77,none
757,PRJ_0010,2019-01-01,15.28,4.61,none
758,PRJ_0010,2019-03-01,20.09,6.26,none
759,PRJ_0010,2019-04-01,32.41,9.96,none
760,PRJ_0010,2019-05-01,31.08,9.96,raw material supply shortage
761,PRJ_0010,2019-06-01,34.15,10.47,none
762,PRJ_0010,2019-07-01,48.0,14.73,subcontractor dispute
763,PRJ_0010,2019-08-01,48.47,14.79,monsoon disruption
764,PRJ_0010,2019-09-01,49.41,16.45,none
765,PRJ_0010,2019-10-01,64.26,19.07,none
766,PRJ_0010,2019-11-01,65.18,19.99,subcontractor dispute
767,PRJ_0010,2019-12-01,72.84,22.78,none
768,PRJ_0010,2020-01-01,79.96,25.28,none
769,PRJ_0010,2020-01-01,96.91,31.05,none
770,PRJ_0010,2020-03-01,112.36,34.01,none
771,PRJ_0011,2017-10-01,2.26,1.04,utility shifting pending
772,PRJ_0011,2017-10-01,3.81,1.86,right of way (RoW) dispute
773,PRJ_0011,2017-11-01,5.52,2.68,
774,PRJ_0011,2017-12-01,6.75,3.01,utility shifting pending
775,PRJ_0011,2018-01-01,6.84,3.36,land acquisition delay; law and order issue
776,PRJ_0011,2018-03-01,7.89,3.76,utility shifting pending; monsoon disruption
777,PRJ_0011,2018-04-01,8.61,4.2,right of way (RoW) dispute; subcontractor dispute
778,PRJ_0011,2018-05-01,10.2,4.68,right of way (RoW) dispute; fund release delay
779,PRJ_0011,2018-06-01,11.08,5.19,right of way (RoW) dispute
780,PRJ_0011,2018-07-01,12.69,5.79,environmental clearance pending
781,PRJ_0011,2018-08-01,14.66,6.43,utility shifting pending
782,PRJ_0011,2018-08-01,16.38,7.12,utility shifting pending
783,PRJ_0011,2018-10-01,43.88,21.06,subcontractor dispute
784,PRJ_0011,2018-10-01,48.11,23.38,monsoon disruption
785,PRJ_0011,2018-12-01,53.45,25.08,none
786,PRJ_0011,2018-12-01,62.57,27.61,fund release delay
787,PRJ_0011,2019-01-01,66.78,29.75,none
788,PRJ_0011,2019-03-01,62.08,30.31,none
789,PRJ_0011,2019-04-01,69.22,33.38,none
790,PRJ_0011,2019-05-01,79.22,37.34,subcontractor dispute
791,PRJ_0011,2019-06-01,117.43,41.35,raw material supply shortage
792,PRJ_0011,2019-07-01,116.17,43.7,none
793,PRJ_0011,2019-08-01,137.83,46.87,none
794,PRJ_0011,2019-09-01,136.91,48.42,none
795,PRJ_0011,2019-10-01,140.6,52.59,
796,PRJ_0011,2019-10-01,150.31,54.59,raw material supply shortage
797,PRJ_0011,2019-12-01,154.06,56.18,none
798,PRJ_0011,2019-12-01,154.15,58.83,none
799,PRJ_0011,2020-01-01,183.16,61.98,
800,PRJ_0011,2020-03-01,196.37,66.43,equipment procurement delay
801,PRJ_0011,2020-04-01,186.86,68.64,none
802,PRJ_0011,2020-05-01,197.91,71.5,none
803,PRJ_0011,2020-06-01,205.38,72.32,none
804,PRJ_0011,2020-07-01,212.6,75.06,
805,PRJ_0011,2020-07-01,210.4,78.94,fund release delay
806,PRJ_0011,2020-08-01,228.13,78.94,none
807,PRJ_0011,2020-09-01,215.94,82.05,none
808,PRJ_0011,2020-10-01,226.08,85.91,none
809,PRJ_0011,2020-11-01,255.63,86.29,none
810,PRJ_0011,2020-12-01,229.69,86.29,none
811,PRJ_0012,2019-05-01,71.43,5.24,none
812,PRJ_0012,2019-05-01,90.39,6.95,none
813,PRJ_0012,2019-06-01,90.49,6.95,none
814,PRJ_0012,2019-07-01,88.24,6.95,design change approval pending
815,PRJ_0012,2019-08-01,93.49,6.95,none
816,PRJ_0012,2019-09-01,98.16,7.97,none
817,PRJ_0012,2019-10-01,106.69,8.4,subcontractor dispute
818,PRJ_0012,2019-11-01,146.29,11.06,none
819,PRJ_0012,2019-12-01,140.97,11.71,none
820,PRJ_0012,2020-01-01,150.03,11.71,
821,PRJ_0012,2020-02-01,145.76,11.71,subcontractor dispute
822,PRJ_0012,2020-03-01,180.75,14.76,none
823,PRJ_0012,2020-04-01,186.24,15.05,fund release delay
824,PRJ_0013,2023-06-01,41.86,7.33,design change approval pending
825,PRJ_0013,2023-07-01,42.55,7.4,none
826,PRJ_0013,2023-07-01,53.23,8.58,none
827,PRJ_0013,2023-08-01,67.6,11.41,none
828,PRJ_0013,2023-09-01,82.41,13.76,raw material supply shortage
829,PRJ_0013,2023-10-01,116.97,18.5,none
830,PRJ_0013,2023-11-01,142.93,22.9,none
831,PRJ_0013,2023-12-01,144.15,24.61,none
832,PRJ_0013,2024-01-01,165.64,29.9,raw material supply shortage
833,PRJ_0013,2024-02-01,198.03,36.8,none
834,PRJ_0013,2024-03-01,243.01,42.7,design change approval pending
835,PRJ_0013,2024-04-01,277.51,47.55,none
836,PRJ_0013,2024-05-01,317.63,54.58,none
837,PRJ_0013,2024-06-01,320.66,59.36,none
838,PRJ_0013,2024-07-01,353.14,64.64,none
839,PRJ_0014,2020-04-01,37.62,0.92,utility shifting pending; subcontractor dispute
840,PRJ_0014,2020-05-01,48.26,1.19,land acquisition delay
841,PRJ_0014,2020-05-01,104.76,2.35,contractor mobilization pending
842,PRJ_0014,2020-07-01,122.19,2.9,right of way (RoW) dispute; monsoon disruption
843,PRJ_0014,2020-07-01,154.5,3.45,forest clearance delayed; raw material supply shortage
844,PRJ_0014,2020-08-01,168.56,4.06,forest clearance delayed; fund release delay
845,PRJ_0014,2020-09-01,181.79,4.43,contractor mobilization pending
846,PRJ_0014,2020-10-01,230.78,5.16,forest clearance delayed
847,PRJ_0014,2020-11-01,228.62,5.63,utility shifting pending
848,PRJ_0014,2020-12-01,349.85,5.91,land acquisition delay; law and order issue
849,PRJ_0014,2021-01-01,370.34,6.41,right of way (RoW) dispute; subcontractor dispute
850,PRJ_0014,2021-03-01,397.69,7.23,contractor mobilization pending
851,PRJ_0014,2021-04-01,1142.01,21.49,raw material supply shortage
852,PRJ_0014,2021-05-01,1480.05,25.6,raw material supply shortage
853,PRJ_0014,2021-06-01,1590.61,28.37,none
854,PRJ_0014,2021-07-01,1703.81,28.78,equipment procurement delay
855,PRJ_0014,2021-08-01,1890.92,34.78,law and order issue
856,PRJ_0014,2021-08-01,2184.5,38.61,none
857,PRJ_0014,2021-09-01,2318.81,40.24,monsoon disruption
858,PRJ_0015,2017-02-01,21.68,5.06,none
859,PRJ_0015,2017-03-01,29.35,6.43,none
860,PRJ_0015,2017-04-01,26.42,6.43,none
861,PRJ_0015,2017-05-01,29.15,6.43,law and order issue
862,PRJ_0015,2017-06-01,37.76,8.99,none
863,PRJ_0015,2017-07-01,48.22,10.67,none
864,PRJ_0015,2017-08-01,54.11,11.89,none
865,PRJ_0015,2017-09-01,53.03,11.89,none
866,PRJ_0015,2017-10-01,58.06,12.88,none
867,PRJ_0015,2017-11-01,68.87,15.4,none
868,PRJ_0015,2017-12-01,69.1,16.69,law and order issue
869,PRJ_0015,2018-01-01,82.43,17.97,none
870,PRJ_0015,2018-02-01,87.02,21.4,none
871,PRJ_0015,2018-03-01,88.07,21.4,none
872,PRJ_0015,2018-04-01,111.06,24.71,raw material supply shortage
873,PRJ_0015,2018-05-01,107.84,24.95,none
874,PRJ_0015,2018-06-01,132.94,29.89,equipment procurement delay
875,PRJ_0015,2018-07-01,136.57,31.26,none
876,PRJ_0015,2018-08-01,142.24,33.81,none
877,PRJ_0015,2018-09-01,162.87,36.82,none
878,PRJ_0015,2018-10-01,179.9,40.94,none
879,PRJ_0015,2018-11-01,179.49,43.45,none
880,PRJ_0015,2018-12-01,183.23,45.27,none
881,PRJ_0015,2019-01-01,211.76,47.46,none
882,PRJ_0015,2019-02-01,220.08,53.5,none
883,PRJ_0015,2019-03-01,243.96,54.18,none
884,PRJ_0015,2019-04-01,246.33,56.41,none
885,PRJ_0015,2019-05-01,270.59,61.49,none
886,PRJ_0015,2019-06-01,264.67,62.19,fund release delay
887,PRJ_0015,2019-07-01,294.11,67.36,none
888,PRJ_0015,2019-08-01,301.85,67.36,none
889,PRJ_0015,2019-09-01,311.34,69.61,equipment procurement delay
890,PRJ_0015,2019-10-01,333.78,72.71,monsoon disruption
891,PRJ_0015,2019-11-01,320.8,75.66,none
892,PRJ_0015,2019-12-01,325.32,76.94,design change approval pending
893,PRJ_0015,2020-01-01,377.48,81.85,monsoon disruption
894,PRJ_0015,2020-02-01,352.58,81.85,none
895,PRJ_0015,2020-03-01,385.99,84.82,none
896,PRJ_0015,2020-04-01,367.26,85.89,
897,PRJ_0015,2020-05-01,385.01,86.62,none
898,PRJ_0015,2020-06-01,381.35,86.62,
899,PRJ_0015,2020-07-01,400.1,88.92,none
900,PRJ_0015,2020-08-01,390.15,88.97,none
901,PRJ_0015,2020-09-01,404.04,91.51,none
902,PRJ_0015,2020-10-01,400.87,91.51,none
903,PRJ_0015,2020-11-01,408.76,93.54,none
904,PRJ_0016,2022-06-01,1.2,0.7,
905,PRJ_0016,2022-07-01,1.7,0.96,land acquisition delay
906,PRJ_0016,2022-07-01,3.6,1.94,forest clearance delayed
907,PRJ_0016,2022-08-01,4.68,2.58,environmental clearance pending; fund release delay
908,PRJ_0016,2022-09-01,4.8,2.78,right of way (RoW) dispute
909,PRJ_0016,2022-10-01,5.38,3.0,right of way (RoW) dispute
910,PRJ_0016,2022-11-01,5.63,3.23,forest clearance delayed; monsoon disruption
911,PRJ_0016,2022-12-01,6.48,3.48,environmental clearance pending
912,PRJ_0016,2023-01-01,7.14,3.74,forest clearance delayed; equipment procurement delay
913,PRJ_0016,2023-03-01,7.21,4.03,forest clearance delayed
914,PRJ_0016,2023-04-01,8.12,4.33,environmental clearance pending
915,PRJ_0016,2023-05-01,8.31,4.65,right of way (RoW) dispute
916,PRJ_0016,2023-06-01,34.05,13.86,none
917,PRJ_0016,2023-07-01,34.95,13.86,none
918,PRJ_0016,2023-08-01,33.96,13.86,raw material supply shortage
919,PRJ_0016,2023-08-01,34.55,14.75,none
920,PRJ_0016,2023-10-01,38.35,14.75,
921,PRJ_0016,2023-10-01,41.85,16.74,none
922,PRJ_0016,2023-11-01,47.56,18.05,raw material supply shortage
923,PRJ_0016,2023-12-01,47.35,19.16,none
924,PRJ_0016,2024-01-01,59.74,22.95,design change approval pending
925,PRJ_0016,2024-03-01,59.45,22.95,none
926,PRJ_0016,2024-03-01,60.1,24.15,none
927,PRJ_0016,2024-05-01,57.54,24.38,none
928,PRJ_0017,2019-04-01,128.65,4.21,monsoon disruption
929,PRJ_0017,2019-05-01,231.26,7.38,raw material supply shortage
930,PRJ_0017,2019-05-01,206.08,7.38,subcontractor dispute
931,PRJ_0017,2019-07-01,248.55,8.66,equipment procurement delay
932,PRJ_0017,2019-07-01,319.85,10.27,none
933,PRJ_0017,2019-08-01,353.21,12.29,none
934,PRJ_0017,2019-09-01,489.74,16.65,none
935,PRJ_0017,2019-10-01,540.95,19.35,none
936,PRJ_0017,2019-11-01,589.01,21.16,none
937,PRJ_0017,2019-12-01,708.87,22.76,law and order issue
938,PRJ_0017,2020-01-01,793.71,26.7,none
939,PRJ_0017,2020-02-01,977.16,31.73,none
940,PRJ_0017,2020-03-01,1117.53,37.9,none
941,PRJ_0017,2020-04-01,1377.22,41.39,none
942,PRJ_0017,2020-05-01,1511.44,45.57,none
943,PRJ_0017,2020-06-01,1498.53,48.21,fund release delay
944,PRJ_0017,2020-07-01,1736.91,53.71,design change approval pending
945,PRJ_0017,2020-08-01,1862.05,61.19,none
946,PRJ_0017,2020-09-01,1942.18,64.32,equipment procurement delay
