project_id,project_name,ministry,sector,implementing_agency,state,latitude,longitude,approval_date,original_cost_cr,revised_cost_cr,approved_completion_date,revised_completion_date,cumulative_expenditure_cr,num_milestones,milestones_completed,milestones_delayed,status
PRJ_0096,Healthcare Infrastructure Development at Maharashtra Section Pkg-7,Ministry of Labour and Employment,Healthcare & ESIC,CPWD,Maharashtra,19.9605,75.8738,2017-09-01,741.01,772.87,2019-06-02,2019-07-02,705.65,21,19,0,Ongoing
PRJ_0097,Railways Infrastructure Development at Chhattisgarh Section Pkg-8,Ministry of Railways,Railways,Central Railway,Chhattisgarh,20.8969,81.3692,2017-03-01,275.94,373.9,2018-10-30,2019-10-30,226.75,19,10,9,Delayed
PRJ_0098,Railways Infrastructure Development at Tamil Nadu Section Pkg-9,Ministry of Railways,Railways,Dedicated Freight Corridor Corp,Tamil Nadu,11.2564,78.5425,2022-06-01,298.71,408.04,2024-10-30,2025-11-29,408.04,10,9,1,Delayed
PRJ_0099,Railways Infrastructure Development at Maharashtra Section Pkg-1,Ministry of Railways,Railways,Central Railway,Maharashtra,19.4546,76.1095,2021-09-01,484.3,626.68,2025-09-01,2027-07-02,122.26,15,3,2,Stalled
PRJ_0100,Roads Infrastructure Development at Meghalaya Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Meghalaya,25.2092,92.3013,2019-03-01,1003.13,1099.43,2023-06-30,2023-10-29,456.26,18,7,0,Delayed
PRJ_0101,Roads Infrastructure Development at Chhattisgarh Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Chhattisgarh,21.6535,82.169,2017-08-01,188.3,206.75,2020-04-01,2020-09-30,132.1,24,16,2,Delayed
PRJ_0102,Coal Infrastructure Development at Uttar Pradesh Section Pkg-4,Ministry of Coal,Coal Mining,SCCL,Uttar Pradesh,26.9117,81.2606,2022-07-01,1920.29,2158.41,2023-12-30,2025-09-29,1175.46,15,8,7,Delayed
PRJ_0103,Roads Infrastructure Development at Assam Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Assam,26.4987,92.652,2021-10-01,322.35,311.39,2026-05-02,2026-10-01,260.81,14,11,1,Delayed
PRJ_0104,Roads Infrastructure Development at Karnataka Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Karnataka,14.8809,75.3499,2021-09-01,356.15,459.79,2023-03-02,2024-01-30,206.61,18,7,4,Delayed
PRJ_0105,Roads Infrastructure Development at Tamil Nadu Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Tamil Nadu,10.7925,78.3798,2016-07-01,1518.09,2176.94,2019-07-01,2020-09-29,2033.38,11,10,1,Delayed
PRJ_0106,Roads Infrastructure Development at Uttar Pradesh Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Uttar Pradesh,27.1545,80.655,2019-02-01,563.96,862.29,2022-08-02,2024-04-01,225.68,10,2,5,Stalled
PRJ_0107,Roads Infrastructure Development at Uttarakhand Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Uttarakhand,30.2986,79.3809,2023-09-01,285.15,278.88,2027-01-30,2027-01-30,253.1,21,19,1,Ongoing
PRJ_0108,Roads Infrastructure Development at Andhra Pradesh Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Andhra Pradesh,15.7884,80.2966,2020-09-01,150.0,164.7,2025-09-01,2025-12-31,53.33,7,2,1,Delayed
PRJ_0109,Roads Infrastructure Development at Maharashtra Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Maharashtra,19.5893,76.162,2020-09-01,2185.19,2523.89,2024-10-01,2025-06-01,2319.03,13,11,2,Delayed
PRJ_0110,Water Infrastructure Development at Odisha Section Pkg-3,"Department of Water Resources, River Development & GR",Water & Sanitation,CPWD,Odisha,20.8812,84.52,2023-07-01,613.16,751.73,2025-07-30,2026-11-29,385.61,9,4,5,Delayed
PRJ_0111,Roads Infrastructure Development at Uttar Pradesh Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Uttar Pradesh,26.7649,81.2892,2018-09-01,729.32,755.58,2022-09-01,2023-03-02,552.3,11,8,1,Delayed
PRJ_0112,Petroleum Infrastructure Development at Himachal Pradesh Section Pkg-5,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,NRL,Himachal Pradesh,31.043,,2020-05-01,323.17,472.47,2024-08-30,2025-03-31,410.04,13,11,1,Delayed
PRJ_0113,Roads Infrastructure Development at Kerala Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Kerala,10.5531,76.8182,2021-06-01,889.04,1223.32,2025-04-01,2026-10-31,871.83,12,8,2,Delayed
PRJ_0114,Petroleum Infrastructure Development at Maharashtra Section Pkg-7,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,HPCL,Maharashtra,,75.2995,2019-04-01,150.0,162.6,2022-09-30,2022-09-30,48.21,24,6,1,Delayed
PRJ_0115,Healthcare Infrastructure Development at Maharashtra Section Pkg-8,Ministry of Labour and Employment,Healthcare & ESIC,CPWD,Maharashtra,19.6999,75.8417,2016-03-01,174.92,185.77,2018-11-30,2019-10-30,80.87,11,4,1,Delayed
PRJ_0116,Petroleum Infrastructure Development at Karnataka Section Pkg-9,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,GAIL,Karnataka,14.9287,75.8414,2023-03-01,1453.44,1845.87,2027-10-30,2028-06-29,1338.11,6,4,1,Delayed
PRJ_0117,Roads Infrastructure Development at West Bengal Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHAI,West Bengal,22.8805,88.3923,2021-03-01,536.67,535.06,2023-03-01,2023-08-30,369.69,11,7,0,Delayed
PRJ_0118,Roads Infrastructure Development at Sikkim Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Sikkim,27.6255,88.3229,2016-11-01,424.37,491.42,2018-12-01,2021-03-01,135.15,22,6,14,Stalled
PRJ_0119,Roads Infrastructure Development at Sikkim Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Sikkim,27.7673,88.4138,2023-09-01,150.0,207.3,2028-05-01,2032-03-31,96.97,24,10,4,Delayed
PRJ_0120,Roads Infrastructure Development at Maharashtra Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Maharashtra,19.8618,75.9974,2018-01-01,306.21,290.9,2020-12-31,2021-04-01,290.9,13,12,1,Ongoing
PRJ_0121,Roads Infrastructure Development at Bihar Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Bihar,,84.762,2017-09-01,1133.03,1076.38,2021-05-02,2021-10-31,616.05,11,6,2,Delayed
PRJ_0122,Power Infrastructure Development at Andhra Pradesh Section Pkg-6,Ministry of Power,Power Transmission & Generation,NTPC,Andhra Pradesh,16.4449,79.7733,2020-05-01,150.0,177.9,2022-05-01,2023-07-31,143.36,17,13,0,Delayed
PRJ_0123,Petroleum Infrastructure Development at Maharashtra Section Pkg-7,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,BPCL,Maharashtra,20.109,75.7897,2016-11-01,348.67,360.87,2020-08-01,2020-10-31,178.8,22,10,1,Ongoing
PRJ_0124,Roads Infrastructure Development at Madhya Pradesh Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Madhya Pradesh,22.8341,78.9411,2017-02-01,220.97,327.48,2019-06-03,2021-01-01,327.48,21,20,1,Delayed
PRJ_0125,Roads Infrastructure Development at Himachal Pradesh Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Himachal Pradesh,30.7544,76.9787,2022-07-01,439.81,482.47,2026-03-01,2026-07-31,428.37,20,17,0,Delayed
PRJ_0126,Railways Infrastructure Development at Bihar Section Pkg-1,Ministry of Railways,Railways,IRCON,Bihar,25.4008,84.8456,2023-02-01,288.9,303.92,2024-10-01,2024-12-31,263.16,10,8,2,Ongoing
PRJ_0127,Roads Infrastructure Development at Bihar Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Bihar,25.5416,85.5089,2022-06-01,150.0,145.95,2024-01-30,2024-10-29,136.63,14,12,0,Delayed
PRJ_0128,Healthcare Infrastructure Development at Himachal Pradesh Section Pkg-3,Ministry of Health & Family Welfare,Healthcare Infrastructure,HSCC,Himachal Pradesh,,76.8002,2022-11-01,3273.98,3552.27,2025-07-02,2026-12-01,1068.0,12,3,8,Delayed
PRJ_0129,Roads Infrastructure Development at Maharashtra Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Maharashtra,20.1436,75.2422,2021-10-01,243.02,253.47,2025-03-01,2026-05-01,163.36,8,4,0,Delayed
PRJ_0130,Roads Infrastructure Development at Maharashtra Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Maharashtra,19.6152,75.5103,2018-06-01,1547.79,1779.96,2022-11-30,2024-09-29,1328.7,21,14,1,Delayed
PRJ_0131,Railways Infrastructure Development at Telangana Section Pkg-6,Ministry of Railways,Railways,IRCON,Telangana,17.7578,78.6427,2017-06-01,426.08,629.75,2020-09-30,2022-03-31,403.71,16,9,7,Delayed
PRJ_0132,Water Infrastructure Development at Gujarat Section Pkg-7,"Department of Water Resources, River Development & GR",Water & Sanitation,Water Resources Dept,Gujarat,22.6006,70.8324,2016-04-01,868.2,938.52,2018-08-31,2018-09-30,858.42,16,13,0,Delayed
PRJ_0133,Railways Infrastructure Development at Jharkhand Section Pkg-8,Ministry of Railways,Railways,IRCON,Jharkhand,23.5879,84.7741,2019-02-01,1319.23,1798.11,2022-09-01,2023-04-02,1572.51,18,16,1,Delayed
PRJ_0134,Water Infrastructure Development at Telangana Section Pkg-9,"Department of Water Resources, River Development & GR",Water & Sanitation,CPWD,Telangana,17.9095,78.7431,2017-08-01,150.0,146.7,2019-10-31,2020-05-31,96.7,8,5,1,Delayed
PRJ_0135,Roads Infrastructure Development at Himachal Pradesh Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Himachal Pradesh,31.534,77.6504,2017-08-01,2687.54,3625.49,2021-01-30,2022-07-31,2850.08,16,12,2,Delayed
PRJ_0136,Airports Infrastructure Development at Uttar Pradesh Section Pkg-2,Ministry of Civil Aviation,Airports & Aviation,Adani Airport Holdings,Uttar Pradesh,26.2852,,2019-02-01,330.65,329.66,2021-07-02,2022-06-01,291.81,18,15,2,Delayed
PRJ_0137,Roads Infrastructure Development at Odisha Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Odisha,20.8522,84.7734,2020-05-01,310.38,389.53,2023-05-01,2025-03-31,222.97,22,12,5,Delayed
PRJ_0138,Roads Infrastructure Development at Bihar Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Bihar,24.5182,85.3678,2020-09-01,1480.5,1911.33,2024-01-01,2026-04-01,1401.47,13,9,4,Delayed
PRJ_0139,Urban Infrastructure Development at Uttar Pradesh Section Pkg-5,Ministry of Housing & Urban Affairs,Urban Infrastructure & Metro,PMRCL,Uttar Pradesh,26.5375,80.8431,2016-04-01,150.0,163.5,2020-11-30,2022-07-01,42.99,8,2,4,Stalled
PRJ_0140,Roads Infrastructure Development at Uttar Pradesh Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Uttar Pradesh,27.2235,81.2784,2021-08-01,1150.81,1429.31,2024-01-31,2026-08-31,1284.85,6,5,1,Delayed
PRJ_0141,Railways Infrastructure Development at Delhi Section Pkg-7,Ministry of Railways,Railways,IRCON,Delhi,28.3978,76.5618,2019-01-01,470.28,634.88,2022-10-01,2024-07-01,508.24,21,15,3,Delayed
PRJ_0142,Railways Infrastructure Development at Uttar Pradesh Section Pkg-8,Ministry of Railways,Railways,Central Railway,Uttar Pradesh,26.3995,81.3347,2018-12-01,653.94,946.91,2021-03-01,2022-09-30,355.09,7,2,2,Delayed
PRJ_0143,Healthcare Infrastructure Development at Odisha Section Pkg-9,Ministry of Health & Family Welfare,Healthcare Infrastructure,HSCC,Odisha,21.435,85.6532,2021-12-01,6678.66,7126.13,2025-03-02,2025-10-01,2569.54,17,6,2,Delayed
PRJ_0144,Airports Infrastructure Development at Uttar Pradesh Section Pkg-1,Ministry of Civil Aviation,Airports & Aviation,GMR Infrastructure,Uttar Pradesh,26.9534,80.5132,2020-07-01,347.48,348.17,2023-05-01,2023-08-30,101.29,6,1,2,Delayed
PRJ_0145,Roads Infrastructure Development at Uttarakhand Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Uttarakhand,,78.6405,2023-01-01,334.96,383.86,2024-12-31,2025-03-01,358.67,10,9,1,Delayed
PRJ_0146,Roads Infrastructure Development at Telangana Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Telangana,18.294,,2017-09-01,1970.5,2640.47,2021-04-01,2022-03-01,2548.93,12,10,1,Delayed
PRJ_0147,Coal Infrastructure Development at Haryana Section Pkg-4,Ministry of Coal,Coal Mining,SECL,Haryana,28.7955,76.1538,2018-03-01,303.56,325.72,2022-04-30,2022-09-29,52.89,13,2,1,Delayed
PRJ_0148,Roads Infrastructure Development at Uttar Pradesh Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Uttar Pradesh,27.0802,80.4128,2017-11-01,680.55,684.63,2020-08-01,2021-03-02,327.33,10,4,0,Delayed
PRJ_0149,Railways Infrastructure Development at Telangana Section Pkg-6,Ministry of Railways,Railways,IRCON,Telangana,18.2049,79.4668,2020-05-01,435.91,444.19,2022-09-30,2023-05-01,377.45,19,15,2,Delayed
PRJ_0150,Roads Infrastructure Development at Tamil Nadu Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Tamil Nadu,11.3412,78.8495,2023-10-01,2421.37,3201.05,2026-04-01,2028-11-30,1786.37,13,6,7,Delayed
PRJ_0151,Roads Infrastructure Development at Uttar Pradesh Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Uttar Pradesh,27.1527,80.453,2018-06-01,783.4,1013.72,2020-01-30,2021-12-30,888.35,23,21,1,Delayed
PRJ_0152,Petroleum Infrastructure Development at Gujarat Section Pkg-9,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,ONGC,Gujarat,22.4636,71.1555,2023-09-01,150.0,185.1,2028-07-31,2031-01-30,106.21,17,9,7,Delayed
PRJ_0153,Coal Infrastructure Development at Andhra Pradesh Section Pkg-1,Ministry of Coal,Coal Mining,ECL,Andhra Pradesh,15.8821,79.5614,2018-06-01,1528.58,1640.17,2021-10-30,2021-12-29,436.3,15,4,2,Ongoing
PRJ_0154,Petroleum Infrastructure Development at Haryana Section Pkg-2,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,NRL,Haryana,28.7532,,2016-05-01,802.35,762.23,2019-01-30,2019-03-01,424.28,12,6,2,Ongoing
PRJ_0155,Roads Infrastructure Development at Jharkhand Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Jharkhand,23.5413,84.8175,2019-01-01,498.14,592.79,2020-08-01,2022-05-02,531.93,24,22,1,Delayed
PRJ_0156,Railways Infrastructure Development at West Bengal Section Pkg-4,Ministry of Railways,Railways,IRCON,West Bengal,23.0841,87.8622,2022-10-01,981.08,1005.61,2024-09-30,2024-10-30,861.97,21,16,2,Ongoing
PRJ_0157,Healthcare Infrastructure Development at Uttar Pradesh Section Pkg-5,Ministry of Labour and Employment,Healthcare & ESIC,CPWD,Uttar Pradesh,26.4558,,2022-11-01,562.64,579.52,2025-10-31,2026-01-30,557.03,23,21,1,Ongoing
PRJ_0158,Coal Infrastructure Development at Madhya Pradesh Section Pkg-6,Ministry of Coal,Coal Mining,SECL,Madhya Pradesh,,79.2226,2016-09-01,257.5,299.73,2020-09-01,2022-01-31,263.93,19,15,4,Delayed
PRJ_0159,Roads Infrastructure Development at Bihar Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Bihar,,85.7747,2020-05-01,230.9,235.29,2024-11-30,2024-11-30,82.13,7,2,1,Ongoing
PRJ_0160,Roads Infrastructure Development at Himachal Pradesh Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Himachal Pradesh,30.8302,77.7105,2016-08-01,5503.48,5707.11,2021-03-02,2021-04-01,4489.84,23,17,2,Ongoing
PRJ_0161,Roads Infrastructure Development at Uttar Pradesh Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Uttar Pradesh,26.5551,80.4088,2020-07-01,292.42,291.25,2022-05-01,2022-05-31,290.32,8,7,2,Ongoing
PRJ_0162,Railways Infrastructure Development at Rajasthan Section Pkg-1,Ministry of Railways,Railways,IRCON,Rajasthan,27.2119,74.1415,2020-07-01,417.28,446.91,2023-03-02,2023-08-01,376.97,12,10,0,Delayed
PRJ_0163,Mining Infrastructure Development at Madhya Pradesh Section Pkg-2,Ministry of Mines,Mining & Minerals,NALCO,Madhya Pradesh,22.666,78.4144,2022-08-01,150.0,142.5,2026-10-31,2027-07-31,100.32,9,6,0,Delayed
PRJ_0164,Roads Infrastructure Development at Odisha Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Odisha,21.0988,84.6883,2019-11-01,596.02,659.79,2024-08-31,2024-11-30,239.89,19,6,2,Delayed
PRJ_0165,Coal Infrastructure Development at Jharkhand Section Pkg-4,Ministry of Coal,Coal Mining,WCL,Jharkhand,23.5376,84.7524,2017-11-01,890.46,926.97,2021-10-01,2022-08-31,622.24,11,7,1,Delayed
PRJ_0166,Roads Infrastructure Development at Rajasthan Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Rajasthan,27.2151,74.1061,2023-10-01,150.0,209.4,2028-05-01,2029-07-01,166.81,20,15,2,Delayed
PRJ_0167,Railways Infrastructure Development at Assam Section Pkg-6,Ministry of Railways,Railways,IRCON,Assam,25.7571,93.2528,2016-05-01,715.56,966.72,2020-10-30,2023-05-01,585.68,12,7,1,Delayed
PRJ_0168,Water Infrastructure Development at Tripura Section Pkg-7,"Department of Water Resources, River Development & GR",Water & Sanitation,National Mission for Clean Ganga,Tripura,24.4912,91.5951,2017-01-01,167.76,189.4,2019-08-02,2020-01-31,180.11,6,5,1,Delayed
PRJ_0169,Roads Infrastructure Development at Assam Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Assam,26.2015,92.9251,2020-10-01,155.47,166.97,2023-07-02,2023-08-31,145.56,23,19,2,Ongoing
PRJ_0170,Railways Infrastructure Development at Madhya Pradesh Section Pkg-9,Ministry of Railways,Railways,Central Railway,Madhya Pradesh,23.5714,78.8909,2016-03-01,568.46,578.69,2021-03-01,2021-08-30,481.08,6,4,1,Delayed
PRJ_0171,Roads Infrastructure Development at Andhra Pradesh Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Andhra Pradesh,16.0844,80.1734,2022-01-01,208.21,230.28,2024-12-01,2025-03-02,84.22,20,7,2,Delayed
PRJ_0172,Roads Infrastructure Development at Madhya Pradesh Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Madhya Pradesh,,,2018-04-01,2699.64,3571.62,2021-11-30,2024-01-30,2392.0,9,5,4,Delayed
PRJ_0173,Roads Infrastructure Development at Tamil Nadu Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Tamil Nadu,,,2020-03-01,269.01,270.09,2023-04-01,2023-09-30,206.89,22,15,1,Delayed
PRJ_0174,Coal Infrastructure Development at Madhya Pradesh Section Pkg-4,Ministry of Coal,Coal Mining,MCL,Madhya Pradesh,23.2711,78.8566,2017-02-01,2406.01,2884.81,2020-07-02,2020-08-31,2088.63,22,15,1,Delayed
PRJ_0175,Roads Infrastructure Development at Arunachal Pradesh Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Arunachal Pradesh,,94.1975,2021-12-01,460.75,464.44,2024-03-01,2024-05-31,205.29,12,5,2,Ongoing
PRJ_0176,Power Infrastructure Development at Chhattisgarh Section Pkg-6,Ministry of Power,Power Transmission & Generation,SJVN,Chhattisgarh,21.4666,82.3687,2022-04-01,1124.58,1384.36,2023-11-30,2024-09-29,925.24,14,9,3,Delayed
PRJ_0177,Roads Infrastructure Development at West Bengal Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,West Bengal,,88.0546,2022-10-01,156.27,164.71,2026-12-31,2027-05-01,144.38,22,19,0,Delayed
PRJ_0178,Petroleum Infrastructure Development at Rajasthan Section Pkg-8,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,HPCL,Rajasthan,27.2972,73.8384,2021-05-01,2211.42,2304.3,2023-04-01,2023-05-01,1545.2,8,5,2,Ongoing
PRJ_0179,Railways Infrastructure Development at Uttar Pradesh Section Pkg-9,Ministry of Railways,Railways,RVNL,Uttar Pradesh,27.3975,81.1127,2021-01-01,685.72,882.52,2024-06-01,2027-04-01,612.84,24,16,2,Delayed
PRJ_0180,Power Infrastructure Development at Telangana Section Pkg-1,Ministry of Power,Power Transmission & Generation,NTPC,Telangana,18.1633,79.5699,2018-08-01,841.81,963.03,2020-07-31,2022-09-30,793.86,8,6,2,Delayed
PRJ_0181,Power Infrastructure Development at West Bengal Section Pkg-2,Ministry of Power,Power Transmission & Generation,THDC,West Bengal,22.3926,87.8659,2021-08-01,2015.87,2632.73,2026-05-01,2028-02-29,1730.28,16,10,2,Delayed
PRJ_0182,Coal Infrastructure Development at Rajasthan Section Pkg-3,Ministry of Coal,Coal Mining,MCL,Rajasthan,27.4262,74.3569,2018-01-01,1180.48,1816.76,2021-06-01,2023-08-31,309.09,18,3,7,Stalled
PRJ_0183,Roads Infrastructure Development at Sikkim Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Sikkim,27.4043,88.3401,2020-03-01,1707.2,1925.72,2024-09-30,2024-09-30,1879.75,7,6,1,Delayed
PRJ_0184,Power Infrastructure Development at Chhattisgarh Section Pkg-5,Ministry of Power,Power Transmission & Generation,SJVN,Chhattisgarh,21.5846,81.5387,2023-03-01,150.0,207.9,2027-04-30,2028-09-28,93.44,14,6,3,Delayed
PRJ_0185,Educational Infrastructure Development at Uttar Pradesh Section Pkg-6,Department of Higher Education,Educational Infrastructure,NBCC,Uttar Pradesh,26.8406,81.4811,2017-01-01,1351.99,1284.39,2019-11-01,2020-06-01,1224.74,13,11,2,Delayed
PRJ_0186,Roads Infrastructure Development at Maharashtra Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Maharashtra,19.3552,75.1254,2022-05-01,6048.03,6011.74,2024-12-30,2025-01-29,4072.67,12,7,2,Ongoing
PRJ_0187,Railways Infrastructure Development at Madhya Pradesh Section Pkg-8,Ministry of Railways,Railways,Central Railway,Madhya Pradesh,22.5912,,2022-12-01,886.86,1183.96,2027-08-01,2028-07-31,976.25,22,16,5,Delayed
